0;-0,3;0;-0,03;0,01;Нет:1071,47946252126:0,08904337250679:15,1296052953307:Нет:-198050,710298019:0,036674826552587
0;-0,3;0;-0,03;0,02;Да:1071,47946252126:0,08904337250679:Нет:Нет:-262063,8651541:Нет
0;-0,3;0;-0,03;0,02;Нет:1071,47946252126:0,08904337250679:Нет:Нет:-338078,862279339:Нет
0;-0,3;0;-0,03;0,03;Да:1071,47946252126:0,08904337250679:Нет:Нет:-430691,548953244:Нет
0;-0,3;0;-0,03;0,03;Нет:1071,47946252126:0,08904337250679:Нет:Нет:-508633,615715226:Нет
0;-0,3;0;-0,03;0,04;Да:1071,47946252126:0,08904337250679:Нет:Нет:-633893,846953396:Нет
0;-0,3;0;-0,03;0,04;Нет:1071,47946252126:0,08904337250679:Нет:Нет:-713755,367927695:Нет
0;-0,3;0;-0,02;-0,04;Да:1071,47946252126:0,08904337250679:10,9392688312094:15,0415710100217:456647,552165781:0,146555029050481
0;-0,3;0;-0,02;-0,04;Нет:1071,47946252126:0,08904337250679:11,4102890813435:16,3057356036618:383615,603181322:0,137767051001731
0;-0,3;0;-0,02;-0,03;Да:1071,47946252126:0,08904337250679:11,1312737652377:15,6262770439146:398480,884280313:0,140741045847381
0;-0,3;0;-0,02;-0,03;Нет:1071,47946252126:0,08904337250679:11,6473260429393:17,0714766985016:325448,935295854:0,131672211325541
0;-0,3;0;-0,02;-0,02;Да:1071,47946252126:0,08904337250679:11,3542369287834:16,3739108083141:331241,146441557:0,133782418834984
0;-0,3;0;-0,02;-0,02;Нет:1071,47946252126:0,08904337250679:11,929036535987:18,1071784522191:258209,197457098:0,124316301619212
0;-0,3;0;-0,02;-0,01;Да:1071,47946252126:0,08904337250679:11,6197046356313:17,4035056971968:253256,519638339:0,12521273861468
0;-0,3;0;-0,02;-0,01;Нет:1071,47946252126:0,08904337250679:12,2663377127001:19,6338274421754:180224,57065388:0,115153054740613
0;-0,3;0;-0,02;0;Да:1071,47946252126:0,08904337250679:11,9422480246607:18,9840232247643:162522,849458622:0,114197497818543
0;-0,3;0;-0,02;0;Нет:1071,47946252126:0,08904337250679:12,6906809751152:22,3358867055988:89490,9004741626:0,103169208253742
0;-0,3;0;-0,02;0,01;Да:1071,47946252126:0,08904337250679:12,3482812724475:22,3072321559197:56635,8929785414:0,098968708439734
0;-0,3;0;-0,02;0,01;Нет:1071,47946252126:0,08904337250679:13,2503448486238:Нет:-16396,0560059178:0,08607839482607
0;-0,3;0;-0,02;0,02;Да:1071,47946252126:0,08904337250679:12,8877338040037:Нет:-71994,2118796198:0,072883819820457
0;-0,3;0;-0,02;0,02;Нет:1071,47946252126:0,08904337250679:14,0558719665192:Нет:-145911,904077804:0,053420593690519
0;-0,3;0;-0,02;0,03;Да:1071,47946252126:0,08904337250679:Нет:Нет:-233838,672979853:Нет
0;-0,3;0;-0,02;0,03;Нет:1071,47946252126:0,08904337250679:Нет:Нет:-309425,811286656:Нет
0;-0,3;0;-0,02;0,04;Да:1071,47946252126:0,08904337250679:Нет:Нет:-432250,364559952:Нет
0;-0,3;0;-0,02;0,04;Нет:1071,47946252126:0,08904337250679:Нет:Нет:-509779,795573664:Нет
0;-0,3;0;-0,01;-0,04;Да:1071,47946252126:0,08904337250679:10,456254638202:13,72199776774:660294,852761854:0,163978671522519
0;-0,3;0;-0,01;-0,04;Нет:1071,47946252126:0,08904337250679:10,8320251498709:14,5973397937142:587262,903777394:0,156020806413677
0;-0,3;0;-0,01;-0,03;Да:1071,47946252126:0,08904337250679:10,6095387089951:14,102170760734:602128,184876386:0,158981184179241
0;-0,3;0;-0,01;-0,03;Нет:1071,47946252126:0,08904337250679:11,0157545952549:15,0712823800844:529096,235891926:0,150840805770467
0;-0,3;0;-0,01;-0,02;Да:1071,47946252126:0,08904337250679:10,784942317255:14,5715139479678:534888,44703763:0,153130554134135
0;-0,3;0;-0,01;-0,02;Нет:1071,47946252126:0,08904337250679:11,2220495455304:15,6675061884239:461856,49805317:0,144741523549143
0;-0,3;0;-0,01;-0,01;Да:1071,47946252126:0,08904337250679:10,9879162578879:15,1525223907729:456903,820234412:0,146141053197251
0;-0,3;0;-0,01;-0,01;Нет:1071,47946252126:0,08904337250679:11,4660900075679:16,4342990594454:383871,871249953:0,137400972470342
0;-0,3;0;-0,01;0;Да:1071,47946252126:0,08904337250679:11,2214016818115:15,9206930801472:366170,150054694:0,137553518737241
0;-0,3;0;-0,01;0;Нет:1071,47946252126:0,08904337250679:11,7603001088046:17,4904712638159:293138,201070235:0,128290834859099
0;-0,3;0;-0,01;0,01;Да:1071,47946252126:0,08904337250679:11,5036206597213:17,0179744621781:260283,193574614:0,126550929573053
0;-0,3;0;-0,01;0,01;Нет:1071,47946252126:0,08904337250679:12,1214639317813:19,1203994928057:187251,244590155:0,116441078581272
0;-0,3;0;-0,01;0,02;Да:1071,47946252126:0,08904337250679:11,8537425571051:18,8759745531244:136357,094873323:0,111418495366206
0;-0,3;0;-0,01;0,02;Нет:1071,47946252126:0,08904337250679:12,5839801354651:22,5634497860776:63325,1458888643:0,099702287673274
0;-0,3;0;-0,01;0,03;Да:1071,47946252126:0,08904337250679:12,3082661095272:Нет:-13573,9043802205:0,086175956091764
0;-0,3;0;-0,01;0,03;Нет:1071,47946252126:0,08904337250679:13,2217052424573:Нет:-87318,0594140884:0,069302244993652
0;-0,3;0;-0,01;0,04;Да:1071,47946252126:0,08904337250679:Нет:Нет:-203691,393364867:Нет
0;-0,3;0;-0,01;0,04;Нет:1071,47946252126:0,08904337250679:Нет:Нет:-278934,653259683:Нет
0;-0,3;0;0;-0,04;Да:1071,47946252126:0,08904337250679:10,0544798241874:12,7415587824637:897287,071566817:0,180841595352951
0;-0,3;0;0;-0,04;Нет:1071,47946252126:0,08904337250679:10,3518116912246:13,3889897768377:824255,122582358:0,173560913505441
0;-0,3;0;0;-0,03;Да:1071,47946252126:0,08904337250679:10,176651793935:13,0131436713391:839120,403681349:0,176469969076935
0;-0,3;0;0;-0,03;Нет:1071,47946252126:0,08904337250679:10,4955815206265:13,7181135715893:766088,45469689:0,16906710778996
0;-0,3;0;0;-0,02;Да:1071,47946252126:0,08904337250679:10,3147777303835:13,3396097680449:771880,665842593:0,171437012874371
0;-0,3;0;0;-0,02;Нет:1071,47946252126:0,08904337250679:10,6594953173758:14,1077190998062:698848,716858134:0,163871808884794
0;-0,3;0;0;-0,01;Да:1071,47946252126:0,08904337250679:10,4724463645938:13,724848115376:693896,039039375:0,16555408826923
0;-0,3;0;0;-0,01;Нет:1071,47946252126:0,08904337250679:10,8483777640058:14,5862403317342:620864,090054916:0,157767879001215
0;-0,3;0;0;0;Да:1071,47946252126:0,08904337250679:10,654432315043:14,1978178686229:603162,368859657:0,158539271486762
0;-0,3;0;0;0;Нет:1071,47946252126:0,08904337250679:11,0662293719745:15,1824310796976:530130,419875198:0,150441622464025
0;-0,3;0;0;0,01;Да:1071,47946252126:0,08904337250679:10,867228765751:14,8033740281731:497275,412379577:0,149941305380179
0;-0,3;0;0;0,01;Нет:1071,47946252126:0,08904337250679:11,3198987314862:15,9686813296716:424243,463395118:0,1413816411324
0;-0,3;0;0;0,02;Да:1071,47946252126:0,08904337250679:11,1174492165374:15,6277447937856:373349,313678287:0,138961928469995
0;-0,3;0;0;0,02;Нет:1071,47946252126:0,08904337250679:11,6311200660728:17,0999684676844:300317,364693827:0,129658121457908
0;-0,3;0;0;0,03;Да:1071,47946252126:0,08904337250679:11,4217632196634:16,8684567411218:227918,564563737:0,123942243015581
0;-0,3;0;0;0,03;Нет:1071,47946252126:0,08904337250679:12,023581070951:19,0136093929562:154886,615579277:0,113245967757456
0;-0,3;0;0;0,04;Да:1071,47946252126:0,08904337250679:11,8093376906477:19,3950211015159:52412,6291143699:0,09943969528871
0;-0,3;0;0;0,04;Нет:1071,47946252126:0,08904337250679:12,54260359645:Нет:-21149,9929987208:0,084610895279142
0;-0,3;0;0,01;-0,04;Да:1071,47946252126:0,08904337250679:9,70032413863657:11,9741578461768:1173910,40180171:0,197263330383479
0;-0,3;0;0,01;-0,04;Нет:1071,47946252126:0,08904337250679:9,95408598266644:12,4747087345835:1100878,45281725:0,190548457719807
0;-0,3;0;0,01;-0,03;Да:1071,47946252126:0,08904337250679:9,80556854261134:12,183972002411:1115743,73391624:0,193385768010218
0;-0,3;0;0,01;-0,03;Нет:1071,47946252126:0,08904337250679:10,0706939298235:12,7171258008609:1042711,78493178:0,186587441536077
0;-0,3;0;0,01;-0,02;Да:1071,47946252126:0,08904337250679:9,9228638444087:12,4237509774458:1048503,99607748:0,188980045880456
0;-0,3;0;0,01;-0,02;Нет:1071,47946252126:0,08904337250679:10,1990296273608:12,9954370984712:975472,047093024:0,182072649767474
0;-0,3;0;0,01;-0,01;Да:1071,47946252126:0,08904337250679:10,0515663719423:12,7001030411292:970519,369274265:0,183914669598825
0;-0,3;0;0,01;-0,01;Нет:1071,47946252126:0,08904337250679:10,3448994987512:13,3267931206:897487,420289806:0,176862327619995
0;-0,3;0;0,01;0;Да:1071,47946252126:0,08904337250679:10,1931811230071:13,0237878036417:879785,699094548:0,17800316340289
0;-0,3;0;0,01;0;Нет:1071,47946252126:0,08904337250679:10,5124472714615:13,7203213288383:806753,750110088:0,170753635056428
0;-0,3;0;0,01;0,01;Да:1071,47946252126:0,08904337250679:10,356201869342:13,4227845704273:773898,742614467:0,170967680531955
0;-0,3;0;0,01;0,01;Нет:1071,47946252126:0,08904337250679:10,7072578204875:14,2039894008038:700866,793630008:0,163440770118314
0;-0,3;0;0,01;0,02;Да:1071,47946252126:0,08904337250679:10,5462921411862:13,9120932890907:649972,643913177:0,162365323571079
0;-0,3;0;0,01;0,02;Нет:1071,47946252126:0,08904337250679:10,9370418512377:14,8230876645994:576940,694928717:0,15442831125201
0;-0,3;0;0,01;0,03;Да:1071,47946252126:0,08904337250679:10,7713345945181:14,5613062494806:504541,894798627:0,151417382190955
0;-0,3;0;0,01;0,03;Нет:1071,47946252126:0,08904337250679:11,2063185839616:15,6675052635616:431509,945814167:0,142823940514326
0;-0,3;0;0,01;0,04;Да:1071,47946252126:0,08904337250679:11,0418589295307:15,4763442076812:333443,507764766:0,136522080838694
0;-0,3;0;0,01;0,04;Нет:1071,47946252126:0,08904337250679:11,5408299740704:16,9442638615929:260411,558780307:0,126715781565264
0;-0,3;0;0,02;-0,04;Да:1071,47946252126:0,08904337250679:9,39327075862406:11,3567658249278:1497710,19864892:0,213328827669525
0;-0,3;0;0,02;-0,04;Нет:1071,47946252126:0,08904337250679:9,60188583338847:11,7509068126449:1424678,24966446:0,20709556360798
0;-0,3;0;0,02;-0,03;Да:1071,47946252126:0,08904337250679:9,48053812993943:11,5207278828092:1439543,53076345:0,20985049987076
0;-0,3;0;0,02;-0,03;Нет:1071,47946252126:0,08904337250679:9,70070046604018:11,9373043927913:1366511,58177899:0,203559501957053
0;-0,3;0;0,02;-0,02;Да:1071,47946252126:0,08904337250679:9,5770652337978:11,7048272417089:1372303,7929247:0,205940323185776
0;-0,3;0;0,02;-0,02;Нет:1071,47946252126:0,08904337250679:9,81053598218037:12,1495020383882:1299271,84394024:0,199574630236428
0;-0,3;0;0,02;-0,01;Да:1071,47946252126:0,08904337250679:9,68445994969672:11,9132931604183:1294319,16612148:0,201502763896777
0;-0,3;0;0,02;-0,01;Нет:1071,47946252126:0,08904337250679:9,93339595109757:12,3928883877301:1221287,21713702:0,195039354536579
0;-0,3;0;0,02;0;Да:1071,47946252126:0,08904337250679:9,80473333538069:12,1549798483721:1203585,49594176:0,196407626733075
0;-0,3;0;0,02;0;Нет:1071,47946252126:0,08904337250679:10,0674925539416:12,6746858945228:1130553,5469573:0,189814330913489
0;-0,3;0;0,02;0,01;Да:1071,47946252126:0,08904337250679:9,94043420356673:12,438271481397:1097698,53946168:0,190470726388389
0;-0,3;0;0,02;0,01;Нет:1071,47946252126:0,08904337250679:10,2161884024378:13,0058541290101:1024666,59047722:0,183700840927877
0;-0,3;0;0,02;0,02;Да:1071,47946252126:0,08904337250679:10,0897857354362:12,7734135800913:973772,440760391:0,183418484816526
0;-0,3;0;0,02;0,02;Нет:1071,47946252126:0,08904337250679:10,3884793507312:13,4109536353072:900740,491775932:0,176400609695418
0;-0,3;0;0,02;0,03;Да:1071,47946252126:0,08904337250679:10,2594073854093:13,1843756110241:828341,691645841:0,174816657556815
0;-0,3;0;0,02;0,03;Нет:1071,47946252126:0,08904337250679:10,590941597489:13,9117944393133:755309,742661382:0,167433328356038
0;-0,3;0;0,02;0,04;Да:1071,47946252126:0,08904337250679:10,4596020222092:13,7094165053885:657243,30461198:0,163906504666479
0;-0,3;0;0,02;0,04;Нет:1071,47946252126:0,08904337250679:10,8328752675592:14,5741339479712:584211,355627521:0,155941710052939
0;-0,3;0;0,03;-0,04;Да:1071,47946252126:0,08904337250679:9,12809520370906:10,8408936633447:1877747,38469787:0,229100345245909
0;-0,3;0;0,03;-0,04;Нет:1071,47946252126:0,08904337250679:9,30112544449042:11,1604217092945:1804715,43571341:0,223283122335776
0;-0,3;0;0,03;-0,03;Да:1071,47946252126:0,08904337250679:9,20107306124011:10,973117435187:1819580,7168124:0,22595083948281
0;-0,3;0;0,03;-0,03;Нет:1071,47946252126:0,08904337250679:9,38277458574486:11,3091971524782:1746548,76782794:0,220093423773908
0;-0,3;0;0,03;-0,02;Да:1071,47946252126:0,08904337250679:9,28123869539043:11,1205438355985:1752340,97897365:0,222441421502711
0;-0,3;0;0,03;-0,02;Нет:1071,47946252126:0,08904337250679:9,47284480809312:11,4754409269539:1679309,02998919:0,216532247613214
0;-0,3;0;0,03;-0,01;Да:1071,47946252126:0,08904337250679:9,36975756284847:11,2857862778935:1674356,35217043:0,218500380369768
0;-0,3;0;0,03;-0,01;Нет:1071,47946252126:0,08904337250679:9,57275894179155:11,6626661642811:1601324,40318597:0,212524123560294
0;-0,3;0;0,03;0;Да:1071,47946252126:0,08904337250679:9,46806861521138:11,472402306939:1583622,68199071:0,214032994014548
0;-0,3;0;0,03;0;Нет:1071,47946252126:0,08904337250679:9,68428712653248:11,8754248900232:1510590,73300625:0,207968888825766
0;-0,3;0;0,03;0,01;Да:1071,47946252126:0,08904337250679:9,57796931712085:11,6852046908627:1477735,72551063:0,20891043238136
0;-0,3;0;0,03;0,01;Нет:1071,47946252126:0,08904337250679:9,80965944352246:12,1204705280227:1404703,77652617:0,202729525127475
0;-0,3;0;0,03;0,02;Да:1071,47946252126:0,08904337250679:9,701734449736:11,9306036928965:1353809,62680934:0,202950892254862
0;-0,3;0;0,03;0,02;Нет:1071,47946252126:0,08904337250679:9,95172538570633:12,4076265604944:1280777,67782488:0,196611272669439
0;-0,3;0;0,03;0,03;Да:1071,47946252126:0,08904337250679:9,84228547686045:12,2219435667241:1208378,87769479:0,195885191855273
0;-0,3;0;0,03;0,03;Нет:1071,47946252126:0,08904337250679:10,1072979004956:12,7493140830373:1135346,92871033:0,189323045257351
0;-0,3;0;0,03;0,04;Да:1071,47946252126:0,08904337250679:10,0032451069755:12,5732508614707:1037280,49066093:0,187287907058723
0;-0,3;0;0,03;0,04;Нет:1071,47946252126:0,08904337250679:10,2857246518193:13,1678849351742:964248,541676468:0,180398854016528
0;-0,3;0;0,037;-0,04;Да:1071,47946252126:0,08904337250679:8,96042375346264:10,5276387586816:2182979,60691476:0,239991014424976
0;-0,3;0;0,037;-0,04;Нет:1071,47946252126:0,08904337250679:9,11642397022077:10,8065546212258:2109947,6579303:0,234433270722969
0;-0,3;0;0,037;-0,03;Да:1071,47946252126:0,08904337250679:9,02856842984764:10,643404549608:2124812,93902929:0,237038988264985
0;-0,3;0;0,037;-0,03;Нет:1071,47946252126:0,08904337250679:9,18826985821343:10,9354614791024:2051780,99004483:0,231450042075925
0;-0,3;0;0,037;-0,02;Да:1071,47946252126:0,08904337250679:9,09932126000395:10,7712024414125:2057573,20119054:0,233767094705508
0;-0,3;0;0,037;-0,02;Нет:1071,47946252126:0,08904337250679:9,26713911492851:11,0779624454972:1984541,25220608:0,22813797293399
0;-0,3;0;0,037;-0,01;Да:1071,47946252126:0,08904337250679:9,17706426844091:10,9130875759841:1979588,57438732:0,230115718721479
0;-0,3;0;0,037;-0,01;Нет:1071,47946252126:0,08904337250679:9,35416134979767:11,2368062617687:1906556,62540286:0,224434692100662
0;-0,3;0;0,037;0;Да:1071,47946252126:0,08904337250679:9,26294477486629:11,0717272216056:1888854,9042076:0,226007535329512
0;-0,3;0;0,037;0;Нет:1071,47946252126:0,08904337250679:9,45072914509709:11,41577386019:1815822,95522314:0,220258980561691
0;-0,3;0;0,037;0,01;Да:1071,47946252126:0,08904337250679:9,35838294984888:11,2510025109862:1782967,94772752:0,221339703121145
0;-0,3;0;0,037;0,01;Нет:1071,47946252126:0,08904337250679:9,55857911104162:11,6192977375017:1709935,99874306:0,215502310516813
0;-0,3;0;0,037;0,02;Да:1071,47946252126:0,08904337250679:9,46515781769808:11,4556769503147:1659041,84902623:0,215971136857611
0;-0,3;0;0,037;0,02;Нет:1071,47946252126:0,08904337250679:9,67990485944873:11,8532489782439:1586009,90004177:0,210014940421621
0;-0,3;0;0,037;0,03;Да:1071,47946252126:0,08904337250679:9,58552794715155:11,6920934234153:1513611,09991168:0,209700506743679
0;-0,3;0;0,037;0,03;Нет:1071,47946252126:0,08904337250679:9,81751759263245:12,1261632590051:1440579,15092722:0,203581636974247
0;-0,3;0;0,037;0,04;Да:1071,47946252126:0,08904337250679:9,72240433157141:11,9689396273953:1342512,71287782:0,202225233656126
0;-0,3;0;0,037;0,04;Нет:1071,47946252126:0,08904337250679:9,97507949287424:12,4518156669487:1269480,76389336:0,195875834518558
0;-0,3;0,05;-0,037;-0,04;Да:1071,47946252126:0,08904337250679:11,5796447921447:17,6183751617089:210840,948711759:0,122244312810936
0;-0,3;0,05;-0,037;-0,04;Нет:1071,47946252126:0,08904337250679:12,2858030325015:20,2999619262626:137808,9997273:0,111135272628323
0;-0,3;0,05;-0,037;-0,03;Да:1071,47946252126:0,08904337250679:11,8650071238859:18,9729385838277:152674,280826292:0,114238712575093
0;-0,3;0,05;-0,037;-0,03;Нет:1071,47946252126:0,08904337250679:12,6668453425326:22,6827966128257:79642,3318418323:0,102467486596223
0;-0,3;0,05;-0,037;-0,02;Да:1071,47946252126:0,08904337250679:12,2132508310296:21,2739987244036:85434,5429875355:0,104111838324132
0;-0,3;0,05;-0,037;-0,02;Нет:1071,47946252126:0,08904337250679:13,1493203812515:28,0295624281955:12402,5940030762:0,091290466661207
0;-0,3;0,05;-0,037;-0,01;Да:1071,47946252126:0,08904337250679:12,6552573087986:27,9637314256445:7449,91618431798:0,090495302455919
0;-0,3;0,05;-0,037;-0,01;Нет:1071,47946252126:0,08904337250679:13,7970237284185:Нет:-65582,0328001413:0,075761333652528
0;-0,3;0,05;-0,037;0;Да:1071,47946252126:0,08904337250679:13,2492097644548:Нет:-86090,223421361:0,068903798920643
0;-0,3;0,05;-0,037;0;Нет:1071,47946252126:0,08904337250679:14,7627762633576:Нет:-160054,415764079:0,048444153379134
0;-0,3;0,05;-0,037;0,01;Да:1071,47946252126:0,08904337250679:Нет:Нет:-202664,694850765:Нет
0;-0,3;0,05;-0,037;0,01;Нет:1071,47946252126:0,08904337250679:Нет:Нет:-278403,420291938:Нет
0;-0,3;0,05;-0,037;0,02;Да:1071,47946252126:0,08904337250679:Нет:Нет:-344992,911317141:Нет
0;-0,3;0,05;-0,037;0,02;Нет:1071,47946252126:0,08904337250679:Нет:Нет:-422743,630768234:Нет
0;-0,3;0,05;-0,037;0,03;Да:1071,47946252126:0,08904337250679:Нет:Нет:-516575,431614148:Нет
0;-0,3;0,05;-0,037;0,03;Нет:1071,47946252126:0,08904337250679:Нет:Нет:-596284,403661268:Нет
0;-0,3;0,05;-0,037;0,04;Да:1071,47946252126:0,08904337250679:Нет:Нет:-721848,177251955:Нет
0;-0,3;0,05;-0,037;0,04;Нет:1071,47946252126:0,08904337250679:Нет:Нет:-803588,9673843:Нет
0;-0,3;0,05;-0,03;-0,04;Да:1071,47946252126:0,08904337250679:11,132587465571:15,8935920143223:319369,726640212:0,135627366142709
0;-0,3;0,05;-0,03;-0,04;Нет:1071,47946252126:0,08904337250679:11,7060613486191:17,6626786998079:246337,777655753:0,125461239813848
0;-0,3;0,05;-0,03;-0,03;Да:1071,47946252126:0,08904337250679:11,3638689189823:16,7309429807187:261203,058754744:0,128647457931626
0;-0,3;0,05;-0,03;-0,03;Нет:1071,47946252126:0,08904337250679:12,0043164964678:18,8923625841091:188171,109770285:0,118021586251856
0;-0,3;0,05;-0,03;-0,02;Да:1071,47946252126:0,08904337250679:11,6394800465576:17,9022133596413:193963,320915988:0,120073150449145
0;-0,3;0,05;-0,03;-0,02;Нет:1071,47946252126:0,08904337250679:12,3651053197657:20,8028640027625:120931,371931529:0,108761507525554
0;-0,3;0,05;-0,03;-0,01;Да:1071,47946252126:0,08904337250679:11,9747469836074:19,8104767707636:115978,694112771:0,109085244838911
0;-0,3;0,05;-0,03;-0,01;Нет:1071,47946252126:0,08904337250679:12,8231017778839:24,6521530238999:42946,7451283117:0,096655228371661
0;-0,3;0,05;-0,03;0;Да:1071,47946252126:0,08904337250679:12,4017678032719:24,5608864526294:25245,0239330533:0,093956361105567
0;-0,3;0,05;-0,03;0;Нет:1071,47946252126:0,08904337250679:13,4368158277686:Нет:-47802,7503050375:0,079370424407143
0;-0,3;0,05;-0,03;0,01;Да:1071,47946252126:0,08904337250679:12,9710011717336:Нет:-85602,736383894:0,067856602850486
0;-0,3;0,05;-0,03;0,01;Нет:1071,47946252126:0,08904337250679:14,3482610381195:Нет:-159785,928599838:0,045168510916612
0;-0,3;0,05;-0,03;0,02;Да:1071,47946252126:0,08904337250679:Нет:Нет:-223799,08345592:Нет
0;-0,3;0,05;-0,03;0,02;Нет:1071,47946252126:0,08904337250679:Нет:Нет:-299814,080581159:Нет
0;-0,3;0,05;-0,03;0,03;Да:1071,47946252126:0,08904337250679:Нет:Нет:-392426,767255063:Нет
0;-0,3;0,05;-0,03;0,03;Нет:1071,47946252126:0,08904337250679:Нет:Нет:-470368,834017045:Нет
0;-0,3;0,05;-0,03;0,04;Да:1071,47946252126:0,08904337250679:Нет:Нет:-595629,065255215:Нет
0;-0,3;0,05;-0,03;0,04;Нет:1071,47946252126:0,08904337250679:Нет:Нет:-675490,586229514:Нет
0;-0,3;0,05;-0,02;-0,04;Да:1071,47946252126:0,08904337250679:10,595812851838:14,2405360092173:494912,333863962:0,153928892899391
0;-0,3;0,05;-0,02;-0,04;Нет:1071,47946252126:0,08904337250679:11,0394851219251:15,3738948355574:421880,384879502:0,144834439542245
0;-0,3;0,05;-0,02;-0,03;Да:1071,47946252126:0,08904337250679:10,7758359673253:14,742566081577:436745,665978494:0,148043707333732
0;-0,3;0,05;-0,02;-0,03;Нет:1071,47946252126:0,08904337250679:11,2568731998658:16,0329066699009:363713,716994034:0,138661455413786
0;-0,3;0,05;-0,02;-0,02;Да:1071,47946252126:0,08904337250679:10,9842818514012:15,3804858107735:369505,928139738:0,141027796149978
0;-0,3;0,05;-0,02;-0,02;Нет:1071,47946252126:0,08904337250679:11,5145699434191:16,9090712642107:296473,979155278:0,131240271467139
0;-0,3;0,05;-0,02;-0,01;Да:1071,47946252126:0,08904337250679:11,2264535215286:16,2306467092792:291521,30133652:0,132428325564145
0;-0,3;0,05;-0,02;-0,01;Нет:1071,47946252126:0,08904337250679:11,8260598756301:18,1516580483285:218489,352352061:0,122038521500568
0;-0,3;0,05;-0,02;0;Да:1071,47946252126:0,08904337250679:11,5195878115856:17,4847983838244:200787,631156802:0,121441470365367
0;-0,3;0,05;-0,02;0;Нет:1071,47946252126:0,08904337250679:12,2106880579073:20,189017079455:127755,682172343:0,110076051833117
0;-0,3;0,05;-0,02;0,01;Да:1071,47946252126:0,08904337250679:11,88383819622:19,7318275269513:94900,6746767221:0,106386672365556
